0.19548331,-0.25893262,0.30435318,-0.03197132,0.107267894,0.21352911,-0.042712353,0.065338545,0.35553476,-0.074444175,-0.20817971,-0.23394947,-0.22054033,0.022036247,0.14629897,0.19328365,0.09246112,0.26931193,0.12556516
-0.06007248,-0.11259744,-0.17062786,0.18015973,0.18170117,0.15170045,-0.33851045,0.11719512,0.030420674,0.111043,0.1787896,-0.24880943,0.17289077,0.22635268,-0.19228926,-0.06393332,-0.40189195,0.12633234,-0.1342884
-0.44703054,-0.18190166,0.310447,-0.4080804,0.14079621,0.011811196,0.32954663,-0.14679883,-0.1479066,-0.17962754,0.18246542,-0.3308241,0.4368465,0.2278353,0.10381161,0.16051868,-0.09604849,0.07844178,-0.09910754
-0.036792442,-0.21728706,-0.44924363,0.36140397,0.20744176,-0.113215275,0.26935378,-0.017964665,0.013063104,0.31954986,0.1635806,-0.2025647,-0.20059842,0.2724523,-0.33731395,0.056996852,0.5652982,0.10619725,0.15224186
0.007889106,-0.31608844,0.2952605,-0.26634386,-0.088061854,0.09032972,0.3759555,0.14085254,0.18313506,0.43121886,-0.1926585,0.25463563,0.14496593,0.043675676,-0.30498192,-0.3468362,-0.17337263,0.17522314,0.0091082
0.07171419,0.013005103,0.11170649,0.013436032,0.12942323,-0.22981085,0.10661186,0.029464042,-0.13220972,-0.09212923,0.2606753,0.2501937,-0.09135443,-0.035221413,-0.206989,-0.28982592,-0.2575469,0.26941824,0.12598872
0.07239869,-0.3684436,0.1533687,0.048395906,-0.28943658,0.29605618,0.4909306,-0.1048205,0.09035605,0.22642459,-0.2730805,0.28831634,0.0464033,-0.24726424,0.092087604,0.2684321,-0.33951092,0.1771287,0.06464197
0.2019158,-0.12978862,-0.21159229,-0.1490347,0.11555398,-0.29204252,0.035117242,-0.25530496,-0.06473645,0.0157996,0.010572803,0.12550342,0.29802755,0.15758985,0.052772343,-0.28491372,0.39428544,-0.35648057,0.37159193
0.38441086,-0.27919096,-0.06225248,0.3851924,0.14950441,-0.035141982,0.19619825,0.024606382,0.21044292,0.35924038,-0.016356643,-0.11143837,0.46322158,0.30306175,-0.23902822,-0.036947448,-0.03920142,0.009430016,0.010509139
-0.0142075885,-0.20580174,-0.053724222,-0.31965774,0.021050956,-0.023138786,-0.31340498,0.11299977,-0.17426318,0.10143062,-0.015646946,0.17797463,0.4028506,0.4404869,-0.37489903,-0.37028223,0.031546503,0.039101504,-0.013778812
0.2376974,0.26860502,-0.41571993,0.05480947,-0.043082193,-0.05032432,0.11536259,0.1748545,0.24967054,0.36480272,-0.055848908,0.023684746,0.15067214,0.08935649,-0.01592194,0.2853091,0.28193226,0.02752774,-0.097870104
-0.054304335,-0.022211028,-0.05146783,-0.057197418,-0.04100012,0.37904882,0.12423422,0.27064323,0.044182513,0.20306571,-0.09174421,0.2523261,0.06545263,-0.08085686,0.061760288,0.1882639,-0.14933583,-0.09847114,0.33761543
0.44984913,-0.34599948,0.11411778,0.107577324,0.039444614,0.036396217,-0.35021996,0.24080762,0.29428852,0.12984554,-0.087311246,-0.04638998,0.12553981,-0.022324717,0.21936397,0.31144112,0.043460153,-0.30022794,-0.19777873
-0.032991324,0.2702954,0.22211334,0.19890879,-0.03352731,0.108249806,-0.24168831,0.10272738,-0.008850315,-0.04891137,-0.026026154,0.01924953,0.0924483,0.3773168,0.23888059,-0.04956018,0.1082157,-0.0049852068,-0.079259016
-0.10480448,0.14587331,0.19616646,0.07166347,0.14504327,0.37260857,0.2865866,0.033157017,0.015979312,0.31516784,0.10783818,-0.21610995,-0.06761882,0.22287768,-0.2974502,0.2688662,0.40194485,-0.4286412,-0.13000841
0.17861909,-0.10723683,0.22064841,-0.10418023,0.060350243,-0.11825124,-0.03454821,0.02449634,-0.033516716,-0.17517653,0.37717262,-0.24379325,0.040940892,0.51922745,-0.39132795,0.09014387,-0.37711993,0.045086406,-0.26437065
0.4500302,0.11610957,0.0436779,0.044772986,0.110109404,0.21886736,0.1075027,0.07757986,0.12736101,-0.21883139,-0.424301,-0.13167594,-0.35733303,-0.021727689,0.27765217,0.37471914,-0.2604182,0.24719957,-0.12610455
0.51493967,0.32172927,-0.28303638,0.1241175,-0.29464298,0.22160168,0.038552757,-0.1831582,0.2759537,-0.3540127,0.20177983,0.4601266,-0.34351408,0.084002286,0.5020263,0.0988734,0.08232919,0.23621519,0.08398231
-0.3198399,-0.35230342,0.0028390232,-0.043180164,-0.105223715,-0.11178794,0.070247054,-0.026996585,-0.081602596,-0.18913096,-0.37621802,-0.1032251,0.19185399,0.06985446,0.24532294,-0.28344172,-0.000683984,0.48708513,0.043354694
0.017810894,0.03617599,0.08874673,0.014884985,0.42043737,0.22911154,-0.338976,0.3581245,0.30038676,0.3487169,-0.2829391,0.3085093,-0.21233349,0.4139311,0.18152575,0.23924273,0.22341162,0.2263655,-0.1144992
