0.99309,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.99679,0.0,0.89134,1.0,0.0,0.0
0.90533,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8964,0.0,0.82158,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.80967,0.0,0.87069,0.98275,0.0,0.0
0.87464,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.94316,0.0,0.94899,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.84964,0.0,0.84168,0.98596,0.0,0.0
0.76203,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.93733,0.0,0.82792,1.0,0.0,0.0
0.7988,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.95593,0.0,0.79135,1.0,0.0,0.0
0.96177,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.93335,0.0,0.92597,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.91334,0.0,0.86111,0.98557,0.0,0.0
0.92283,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.97294,0.0,0.91217,1.0,0.0,0.0
0.98452,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.95759,0.0,0.78438,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.022327,0.95825,0.0,0.83195,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.82838,0.0,0.88144,0.96217,0.0,0.0
0.70325,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.99578,0.0,0.89359,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.93222,0.0,0.85393,0.99094,0.0,0.0
0.83282,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.94314,0.0,0.81956,1.0,0.0,0.0
0.93588,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.92867,0.0,0.92236,1.0,0.0,0.0
0.99595,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.90925,0.0,0.83591,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.094699,0.96371,0.0,0.87946,1.0,0.0,0.0
0.91074,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.93429,0.0,0.82004,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.030002,0.91788,0.0,0.89004,1.0,0.0,0.0
0.93674,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.82974,0.0,0.91015,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.055794,0.99061,0.0,0.82446,0.99151,0.0,0.0
0.91206,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.93978,0.0,0.83068,1.0,0.0,0.0
0.95806,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.95047,0.0,0.94694,1.0,0.0,0.0
0.84676,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.90369,0.0,0.87639,1.0,0.0,0.0
0.95413,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.96386,0.0,0.83966,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0018816,0.94672,0.0,0.91257,0.96917,0.0,0.0
0.90936,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.9912,0.0,0.89653,1.0,0.0,0.0
0.73022,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.95585,0.0,0.87659,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.02506,0.91312,0.0,0.95795,1.0,0.0,0.0
0.92979,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.96322,0.0,0.81888,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.77087,0.0,0.87446,0.96649,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.030916,1.0,0.0,0.78517,0.96764,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.61287,0.0,0.86601,0.99427,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0022414,0.96683,0.0,0.8613,1.0,0.0,0.0
0.83106,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.95554,0.0,0.88092,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.67118,0.0,0.9028,0.99399,0.0,0.0
0.85338,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.98684,0.0,0.86028,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.026726,0.94237,0.0,0.90868,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.017094,1.0,0.0,0.88144,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.73139,0.0,0.92874,0.99983,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.72336,0.0,0.91161,0.98917,0.0,0.0
0.99457,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.94879,0.0,0.94288,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.014457,0.9095,0.0,0.86506,0.97239,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0051707,0.99326,0.0,0.87933,0.9918,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0027329,0.93052,0.0,0.90782,0.97523,0.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.040864,0.9141,0.0,0.83569,1.0,0.0,0.0
0.89931,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.95768,0.0,0.94243,1.0,0.0,0.0
0.91416,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.97565,0.0,0.90122,1.0,0.0,0.0
0.83545,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.96761,0.0,0.92321,1.0,0.0,0.0
0.90666,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.8831,0.0,0.84027,1.0,0.0,0.0
