0.36611,0.63389,0.11523,0.43234,-0.13275,-0.13275,1,-0.81004,1,-0.11523,-0.12972,-0.28552,0.36611,0.20156,-0.13275,0.040574,0.069546,0.040574,0.069546,0.079841,0.058574,0.079841,-0.012446,-0.012446,0.0072396,0.03344,0.0072396,0.0072396,0.0072396,0.0021468,0.010522,-0.018099,-0.0075769,-0.0028978,-0.0028978,-0.13786,-0.18996,0.018099,0.0067988,-0.0028978,-0.0054291,0.003901,-0.003082,0.018106,0.013754,-0.0012521,0.0012521,0.018106,0.0012521,0.011548,-0.029511,0.00070109,0.00069483,-0.034007,0.00070109,0.00069663,0.00069929,0.00069663,0.00095381,0.00095381,0.00095381,0.00042498,0.00025491,0.00017008,0.00013376,0.00069796,0.00069796,0.00052882,0.00017008,0.00013777,0.00016672,5.2233e-05,5.2233e-05,5.2233e-05,0.00014126,0.00014029,4.1825e-05,0.00013685,-0.00010928,-0.00013777,0.00013777,-0.00011449,0.00011449,0.00015511,0.00013649,0.00014334,0.00015111,8.7808e-05,9.6164e-05,0.00012537,-3.7563e-05,-0.00010106,-0.00040207,0.00040207,-0.00032259,-0.0044965,0.00072466,0.00078224,0.00078224,-6.939e-05,-6.9231e-05,-0.0014259,6.9231e-05,-0.002346,0.00012114,7.8066e-05,-0.0016877,-0.0010944,0.0010734,-0.0010734,0.0010734,-0.0010734,0,0.00047273,0.00057969,-0.00046925,0.00047273,0.00025883,7.5129e-05,0.00032434,0.00013737,0.00013737,0.00030363,0.00014025,0.00013737,-0.0006583,-0.0006583,7.7051e-05,1.4056e-05,6.0456e-06,8.0105e-06,6.0456e-06,-1.1102e-16,0,7.024e-06,7.0321e-06,7.024e-06,5.9332e-07,1.1188e-06,1.7121e-06,9.3556e-06,2.9884e-06,1.7121e-06,2.6139e-06,2.6139e-06,2.6139e-06,-4.7297e-06,-2.6456e-05,6.2995e-05,-5.3392e-06,-2.647e-05,-1.2069e-05,-1.2056e-05,4.4074e-06,1.5297e-05,-4.7297e-06,2.647e-05,-1.2069e-05,-1.2056e-05,-4.4209e-06,4.4209e-06,-4.4209e-06,2.2204e-16,1.1102e-16,1.1102e-16,1.1102e-16,2.2204e-16,0,2.2204e-16,1.1102e-16,0,0,-4.4409e-16,5.5511e-17,0,0,0,0.0062072,-0.0062072,0.0015971,-0.0015971,0.0015971,0,0,0.00025883,-0.00025883
-0.27523,0.27523,0.16632,0.24099,-0.18885,-0.18885,1,-0.78339,1,-0.16632,-0.18724,-0.39677,0.72477,0.034249,-0.18885,0.043211,0.080904,0.043211,0.080904,0.092493,0.065808,0.092493,-0.013909,-0.013909,0.0082121,0.037759,0.0082121,0.0082121,0.0082121,0.0024601,0.011975,-0.020626,-0.0086505,-0.0033118,-0.0033118,-0.15734,-0.21661,0.020626,0.0077746,-0.0033118,-0.006223,0.0044628,-0.0035165,0.020548,0.015639,-0.0014239,0.0014239,0.020548,0.0014239,0.013133,-0.033523,0.00079433,0.00078724,-0.038646,0.00079433,0.00078928,0.0007923,0.00078928,0.0010814,0.0010814,0.0010814,0.00048165,0.00028859,0.00019305,0.00015337,0.00079079,0.00079079,0.00059972,0.00019305,0.00015641,0.00018927,5.9297e-05,5.9297e-05,5.9297e-05,0.00016036,0.00015926,4.7482e-05,0.00015536,-0.00012406,-0.00015641,0.00015641,-0.00012997,0.00012997,0.00017608,0.00015495,0.00016273,0.00017154,9.9683e-05,0.00010917,0.00014233,-4.2643e-05,-0.00011473,-0.00045645,0.00045645,-0.00036622,-0.0051231,0.00082267,0.00088803,0.00088803,-7.8774e-05,-7.8594e-05,-0.0016187,7.8594e-05,-0.0026817,0.00013522,8.6358e-05,-0.0019286,-0.0012543,0.0012301,-0.0012301,0.0012301,-0.0012301,0,0.00054166,0.0006642,-0.00053803,0.00054166,0.0002964,8.5245e-05,0.00037143,0.00015715,0.00015715,0.00034735,0.00016044,0.00015715,-0.00075308,-0.00075308,8.8144e-05,1.608e-05,6.9161e-06,9.1638e-06,6.9161e-06,-5.5511e-17,0,8.0353e-06,8.0446e-06,8.0353e-06,6.7874e-07,1.2799e-06,1.9586e-06,1.0703e-05,3.4186e-06,1.9586e-06,2.9902e-06,2.9902e-06,2.9902e-06,-5.4106e-06,-3.0265e-05,7.2065e-05,-6.108e-06,-3.0281e-05,-1.3806e-05,-1.3792e-05,5.042e-06,1.7499e-05,-5.4106e-06,3.0281e-05,-1.3806e-05,-1.3792e-05,-5.0574e-06,5.0574e-06,-5.0574e-06,-2.2204e-16,-1.6653e-16,-1.6653e-16,-1.6653e-16,-1.6653e-16,-2.2204e-16,0,0,1.1102e-16,0,-2.2204e-16,-1.6653e-16,0,0,0,0.0070989,-0.0070989,0.0018222,-0.0018222,0.0018222,0,0,0.0002964,-0.0002964
0.21388,-0.21388,0.093543,0.51355,-0.10894,-0.10894,1,-0.82135,1,-0.093543,-0.10531,-0.23831,0.21388,0.27257,-0.10894,0.039455,0.064726,0.039455,0.064726,0.074471,0.055504,0.074471,-0.011826,-0.011826,0.0068268,0.031607,0.0068268,0.0068268,0.0068268,0.0020138,0.0099051,-0.017026,-0.0071212,-0.0027221,-0.0027221,-0.12959,-0.17865,0.017026,0.0063846,-0.0027221,-0.0050921,0.0036625,-0.0028976,0.01707,0.012955,-0.0011792,0.0011792,0.01707,0.0011792,0.010876,-0.027807,0.00066151,0.00065561,-0.032038,0.00066151,0.0006573,0.00065982,0.0006573,0.00089967,0.00089967,0.00089967,0.00040093,0.00024061,0.00016032,0.00012544,0.00065856,0.00065856,0.00049873,0.00016032,0.00012987,0.00015715,4.9235e-05,4.9235e-05,4.9235e-05,0.00013315,0.00013224,3.9425e-05,0.000129,-0.00010301,-0.00012987,0.00012987,-0.00010791,0.00010791,0.0001462,0.00012865,0.00013511,0.00014243,8.2768e-05,9.0644e-05,0.00011817,-3.5407e-05,-9.5257e-05,-0.00037899,0.00037899,-0.00030408,-0.0042306,0.00068307,0.00073734,0.00073734,-6.5407e-05,-6.5257e-05,-0.001344,6.5257e-05,-0.0022035,0.00011517,7.4547e-05,-0.0015854,-0.0010265,0.0010069,-0.0010069,0.0010069,-0.0010069,0,0.00044348,0.00054381,-0.00044006,0.00044348,0.00024288,7.0835e-05,0.00030436,0.00012898,0.00012898,0.00028508,0.00013168,0.00012898,-0.00061807,-0.00061807,7.2343e-05,1.3197e-05,5.6762e-06,7.521e-06,5.6762e-06,0,0,6.5948e-06,6.6024e-06,6.5948e-06,5.5706e-07,1.0504e-06,1.6075e-06,8.7839e-06,2.8057e-06,1.6075e-06,2.4541e-06,2.4541e-06,2.4541e-06,-4.4407e-06,-2.4839e-05,5.9145e-05,-5.013e-06,-2.4853e-05,-1.1331e-05,-1.1319e-05,4.1381e-06,1.4362e-05,-4.4407e-06,2.4853e-05,-1.1331e-05,-1.1319e-05,-4.1508e-06,4.1508e-06,-4.1508e-06,-4.4409e-16,-2.2204e-16,-1.1102e-16,-2.2204e-16,-2.2204e-16,-4.4409e-16,2.2204e-16,0,-1.1102e-16,0,0,-1.6653e-16,2.2204e-16,0,0,0.0058287,-0.0058287,0.0015015,-0.0015015,0.0015015,0,0,0.00024288,-0.00024288
0.0029338,-0.0029338,0.896,-0.0066726,0.012122,0.012122,1,-0.87713,1,0.104,7.3842e-05,0.067031,0.0029338,0.0037388,0.012122,0.037042,0.039319,0.037042,0.039319,0.046506,0.04136,0.046506,-0.0090529,-0.0090529,0.0048345,0.022943,0.0048345,0.0048345,0.0048345,0.0013454,0.0068862,-0.011749,-0.0048628,-0.0018477,-0.0018477,-0.08866,-0.12287,0.011749,0.0043193,-0.0018477,-0.0033971,0.0024715,-0.0019859,0.012057,0.0090557,-0.00082328,0.00082328,0.012057,0.00082328,0.0075935,-0.019535,0.0004715,0.00046729,-0.022459,0.0004715,0.0004685,0.00047029,0.0004685,0.00063896,0.00063896,0.00063896,0.00028531,0.0001722,0.00011311,8.3547e-05,0.00046939,0.00046939,0.00035365,0.00011311,9.1563e-05,0.0001108,3.4713e-05,3.4713e-05,3.4713e-05,9.388e-05,9.3235e-05,2.7797e-05,9.095e-05,-7.2626e-05,-9.1563e-05,9.1563e-05,-7.6086e-05,7.6086e-05,0.00010308,9.0709e-05,9.5263e-05,0.00010042,5.8356e-05,6.391e-05,8.332e-05,-2.4964e-05,-6.7162e-05,-0.00026721,0.00026721,-0.00021439,-0.0029231,0.0004816,0.00051987,0.00051987,-4.6116e-05,-4.601e-05,-0.00094761,4.601e-05,-0.0014939,8.8651e-05,5.9894e-05,-0.0010767,-0.00068522,0.00067269,-0.00067269,0.00067269,-0.00067269,0,0.00029653,0.00036362,-0.00029306,0.00029653,0.00016292,5.0087e-05,0.00020416,8.7053e-05,8.7053e-05,0.00019241,8.8877e-05,8.7053e-05,-0.00041717,-0.00041717,4.8828e-05,8.9075e-06,3.8312e-06,5.0763e-06,3.8312e-06,-2.7756e-17,0,4.4512e-06,4.4563e-06,4.4512e-06,3.7599e-07,7.09e-07,1.085e-06,5.9288e-06,1.8938e-06,1.085e-06,1.6564e-06,1.6564e-06,1.6564e-06,-2.9973e-06,-1.6765e-05,3.9921e-05,-3.3835e-06,-1.6775e-05,-7.6482e-06,-7.6402e-06,2.7931e-06,9.6937e-06,-2.9973e-06,1.6775e-05,-7.6482e-06,-7.6402e-06,-2.8016e-06,2.8016e-06,-2.8016e-06,1.1102e-16,1.3878e-17,0,1.3878e-17,2.7756e-17,5.5511e-17,0,0,1.1102e-16,0,1.1102e-16,2.7756e-17,-2.7756e-17,0,0,0.0039406,-0.0039406,0.0010291,-0.0010291,0.0010291,0,0,0.00016292,-0.00016292
0.007015,-0.007015,-0.032079,-0.015955,0.028984,0.028984,1,-0.88687,1,0.032079,0.036115,0.035224,0.007015,0.0089397,0.028984,0.032971,0.0368,0.032971,0.0368,0.043363,0.037718,0.043363,-0.0082302,-0.0082302,0.0044355,0.020987,0.0044355,0.0044355,0.0044355,0.0012433,0.0063321,-0.010814,-0.0044815,-0.0017042,-0.0017042,-0.081689,-0.11313,0.010814,0.0039853,-0.0017042,-0.00314,0.0022812,-0.0018294,0.011066,0.0083215,-0.00075665,0.00075665,0.011066,0.00075665,0.0069789,-0.017941,0.00043225,0.00042839,-0.020631,0.00043225,0.0004295,0.00043114,0.0004295,0.00058602,0.00058602,0.00058602,0.00026161,0.00015779,0.00010383,7.7241e-05,0.00043032,0.00043032,0.00032441,0.00010383,8.4051e-05,0.00010171,3.1866e-05,3.1866e-05,3.1866e-05,8.6178e-05,8.5586e-05,2.5516e-05,8.3489e-05,-6.6668e-05,-8.4051e-05,8.4051e-05,-6.9843e-05,6.9843e-05,9.4624e-05,8.3267e-05,8.7448e-05,9.2184e-05,5.3569e-05,5.8667e-05,7.6484e-05,-2.2916e-05,-6.1652e-05,-0.00024529,0.00024529,-0.0001968,-0.00269,0.00044209,0.00047722,0.00047722,-4.2332e-05,-4.2236e-05,-0.00086987,4.2236e-05,-0.001378,8.0544e-05,5.4159e-05,-0.00099301,-0.00063332,0.00062167,-0.00062167,0.00062167,-0.00062167,0,0.00027401,0.000336,-0.00027094,0.00027401,0.00015049,4.5962e-05,0.00018858,8.0346e-05,8.0346e-05,0.00017759,8.2029e-05,8.0346e-05,-0.00038503,-0.00038503,4.5066e-05,8.2212e-06,3.536e-06,4.6852e-06,3.536e-06,0,0,4.1082e-06,4.113e-06,4.1082e-06,3.4702e-07,6.5437e-07,1.0014e-06,5.472e-06,1.7478e-06,1.0014e-06,1.5288e-06,1.5288e-06,1.5288e-06,-2.7663e-06,-1.5474e-05,3.6845e-05,-3.1229e-06,-1.5482e-05,-7.0589e-06,-7.0515e-06,2.5779e-06,8.9468e-06,-2.7663e-06,1.5482e-05,-7.0589e-06,-7.0515e-06,-2.5857e-06,2.5857e-06,-2.5857e-06,-1.1102e-16,-4.1633e-17,-2.7756e-17,-4.1633e-17,-4.8572e-17,0,0,-1.3878e-17,-2.7756e-17,-1.3878e-17,-5.5511e-17,-5.5511e-17,0,0,0,0.0036362,-0.0036362,0.00094798,-0.00094798,0.00094798,0,0,0.00015049,-0.00015049
-0.023307,0.023307,0.082026,0.053009,-0.59997,0.40003,1,-0.82735,1,-0.082026,-0.092345,-0.21323,-0.023307,-0.029702,0.40003,0.03886,0.062166,0.03886,0.062166,0.071619,0.053873,0.071619,-0.011496,-0.011496,0.0066076,0.030633,0.0066076,0.0066076,0.0066076,0.0019432,0.0095776,-0.016457,-0.0068792,-0.0026288,-0.0026288,-0.1252,-0.17265,0.016457,0.0061647,-0.0026288,-0.0049132,0.0035359,-0.0027997,0.016519,0.01253,-0.0011404,0.0011404,0.016519,0.0011404,0.010519,-0.026903,0.0006405,0.00063478,-0.030992,0.0006405,0.00063642,0.00063885,0.00063642,0.00087091,0.00087091,0.00087091,0.00038816,0.00023302,0.00015514,0.00012102,0.00063764,0.00063764,0.00048275,0.00015514,0.00012567,0.00015207,4.7642e-05,4.7642e-05,4.7642e-05,0.00012885,0.00012796,3.815e-05,0.00012482,-9.9676e-05,-0.00012567,0.00012567,-0.00010442,0.00010442,0.00014147,0.00012449,0.00013074,0.00013783,8.0091e-05,8.7713e-05,0.00011435,-3.4262e-05,-9.2177e-05,-0.00036673,0.00036673,-0.00029424,-0.0040893,0.00066097,0.00071349,0.00071349,-6.3292e-05,-6.3147e-05,-0.0013005,6.3147e-05,-0.0021278,0.00011199,7.2678e-05,-0.0015311,-0.00099045,0.00097158,-0.00097158,0.00097158,-0.00097158,0,0.00042794,0.00052476,-0.00042455,0.00042794,0.00023441,6.8555e-05,0.00029374,0.00012452,0.00012452,0.00027522,0.00012713,0.00012452,-0.00059671,-0.00059671,6.9842e-05,1.2741e-05,5.48e-06,7.261e-06,5.48e-06,-2.7756e-17,0,6.3668e-06,6.3742e-06,6.3668e-06,5.3781e-07,1.0141e-06,1.5519e-06,8.4803e-06,2.7088e-06,1.5519e-06,2.3693e-06,2.3693e-06,2.3693e-06,-4.2872e-06,-2.398e-05,5.7101e-05,-4.8397e-06,-2.3994e-05,-1.094e-05,-1.0928e-05,3.9951e-06,1.3865e-05,-4.2872e-06,2.3994e-05,-1.094e-05,-1.0928e-05,-4.0073e-06,4.0073e-06,-4.0073e-06,-1.1102e-16,-2.7756e-17,-2.7756e-17,-4.1633e-17,-2.7756e-17,-1.1102e-16,5.5511e-17,2.7756e-17,-5.5511e-17,0,0,-5.5511e-17,0,0,0,0.0056277,-0.0056277,0.0014508,-0.0014508,0.0014508,0,0,0.00023441,-0.00023441
-0.034987,0.034987,0.12598,0.079573,-0.45706,-0.45706,1,-0.80443,1,-0.12598,-0.14183,-0.30893,-0.034987,-0.044586,0.54294,0.041129,0.071936,0.041129,0.071936,0.082503,0.060096,0.082503,-0.012754,-0.012754,0.0074442,0.034349,0.0074442,0.0074442,0.0074442,0.0022127,0.010828,-0.01863,-0.0078028,-0.0029849,-0.0029849,-0.14195,-0.19557,0.01863,0.0070041,-0.0029849,-0.0055961,0.0040192,-0.0031734,0.01862,0.014151,-0.0012882,0.0012882,0.01862,0.0012882,0.011882,-0.030355,0.00072071,0.00071428,-0.034983,0.00072071,0.00071612,0.00071886,0.00071612,0.00098065,0.00098065,0.00098065,0.00043691,0.00026199,0.00017491,0.00013789,0.00071749,0.00071749,0.00054374,0.00017491,0.00014169,0.00017146,5.3719e-05,5.3719e-05,5.3719e-05,0.00014528,0.00014428,4.3016e-05,0.00014075,-0.00011239,-0.00014169,0.00014169,-0.00011774,0.00011774,0.00015952,0.00014037,0.00014742,0.00015541,9.0307e-05,9.8901e-05,0.00012894,-3.8632e-05,-0.00010393,-0.00041351,0.00041351,-0.00033177,-0.0046284,0.00074528,0.0008045,0.0008045,-7.1365e-05,-7.1201e-05,-0.0014664,7.1201e-05,-0.0024166,0.00012411,7.9811e-05,-0.0017384,-0.001128,0.0011064,-0.0011064,0.0011064,-0.0011064,0,0.00048724,0.00059747,-0.00048372,0.00048724,0.00026673,7.7258e-05,0.00033425,0.00014153,0.00014153,0.00031283,0.0001445,0.00014153,-0.00067824,-0.00067824,7.9385e-05,1.4482e-05,6.2288e-06,8.2531e-06,6.2288e-06,-2.7756e-17,0,7.2368e-06,7.2451e-06,7.2368e-06,6.1129e-07,1.1527e-06,1.764e-06,9.639e-06,3.0789e-06,1.764e-06,2.693e-06,2.693e-06,2.693e-06,-4.873e-06,-2.7257e-05,6.4903e-05,-5.501e-06,-2.7272e-05,-1.2434e-05,-1.2421e-05,4.541e-06,1.576e-05,-4.873e-06,2.7272e-05,-1.2434e-05,-1.2421e-05,-4.5549e-06,4.5549e-06,-4.5549e-06,-5.5511e-17,-2.7756e-17,0,-1.3878e-17,-2.7756e-17,-1.1102e-16,0,0,0,0,0,-2.7756e-17,-2.7756e-17,0,0,0.0063948,-0.0063948,0.0016444,-0.0016444,0.0016444,0,0,0.00026673,-0.00026673
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
