0,0,1,0.40984,0,0.53619,0,0,0.784,0.80034,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.69868,0.78108,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.71215,0.96042,0.36284,0.62832
0,0,1,0.28934,0,0.53619,0,0,0.68114,0.73571,0.36284,0.62832
0,0,1,0,0,0.53619,0,0,0.53961,0.7569,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.88895,0.95017,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.62796,1,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.53793,1,0.36284,0.62832
0,0,1,0.34884,0,0.53619,0,0,0.96913,0.77109,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.4628,0.84971,0.36284,0.62832
0,0,1,0,0,0.53619,0,0,0.82939,0.79349,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.43732,1,0.36284,0.62832
0,0,1,0.33442,0,0.53619,0,0,0.92211,0.95815,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.62922,0.74997,0.36284,0.62832
0,0,1,0.16197,0,0.53619,0,0,0.74011,0.82717,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.36508,0.94607,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.46955,0.96744,0.36284,0.62832
0,0,1,0.40015,0,0.53619,0.06422,0,1,0.67568,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.41628,0.88389,0.36284,0.62832
0,0,1,0,0,0.53619,0,0,0.16854,0.73208,0.36284,0.62832
0,0,1,0.22831,0,0.53619,0,0,0.55662,0.81656,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.63437,0.8028,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.98566,0.8115,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.90788,0.96555,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.28322,0.91616,0.36284,0.62832
0,0,1,0.25136,0,0.53619,0,0,0.34935,0.86354,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.99666,0.76641,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0.081159,0,1,0.74529,0.36284,0.62832
0,0,1,0.40836,0,0.53619,0,0,0.9115,0.69876,0.36284,0.62832
0,0,1,0,0,0.53619,0,0,0.39461,0.86476,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.64027,0.81325,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.5803,0.87509,0.36284,0.62832
0,0,1,0.013793,0,0.53619,0,0,0.79505,0.94174,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.7609,0.78125,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.66228,0.87428,0.36284,0.62832
0,0,1,0.40984,0,0.53619,0,0,0.98157,0.95848,0.36284,0.62832
0,0,1,0,0,0.53619,0,0,0.7329,0.90161,0.36284,0.62832
0,0,1,0.4033,0,0.53619,0,0,0.41198,1,0.36284,0.62832
0,0,1,0.36684,0,0.53619,0.2392,0,1,0.78391,0.36284,0.62832
