0.55719,0.26804,1.5372e-08,0.95797,1,1,1,1,1,1,8.6306e-09,5.72e-09,0.37536,0.91325,3.7206e-07,0.60961,0.98589,1.8406e-08,1.8494e-08
0.56153,0.40748,7.7402e-09,0.9844,1,1,1,1,1,1,4.2713e-09,2.8381e-09,0.34353,0.91611,1.8933e-07,0.59787,1,1.1218e-08,1.0794e-08
0.57995,0.023319,5.2325e-08,0.98272,1,1,1,1,1,1,2.9648e-08,1.9917e-08,0.40847,1,1.1905e-06,0.42759,1,0.073886,2.5362e-07
0.59986,6.7773e-09,4.3263e-08,1,1,1,1,1,1,1,1.2092e-08,9.0027e-09,0.31451,0.99973,5.3695e-07,0.52272,1,3.6933e-08,3.4371e-08
0.65011,5.185e-09,4.6665e-08,1,1,1,1,0.99999,1,1,1.0154e-08,7.6063e-09,0.29402,0.92104,4.6754e-07,0.49751,1,0.075067,7.2668e-08
0.77738,8.1023e-09,8.2874e-08,1,1,1,1,0.6175,1,1,1.7161e-08,1.297e-08,0.24684,0.76701,8.2752e-07,0.60668,0.98562,3.9983e-08,4.0355e-08
0.79445,1.1018e-08,1.1788e-07,1,1,1,1,0.88186,1,1,2.3377e-08,1.7784e-08,0.28355,0.90458,1.0998e-06,0.55175,0.99998,5.3287e-08,5.3786e-08
0.6979,2.4271e-09,2.4294e-08,1,1,1,1,0.18781,1,1,4.954e-09,3.7195e-09,0.25944,0.8982,2.3638e-07,0.59155,0.99348,1.1521e-08,1.1592e-08
0.72982,2.228e-09,2.2613e-08,1,1,1,1,1,1,1,4.6921e-09,3.554e-09,0.26982,0.89592,2.1817e-07,0.56797,1,1.1545e-08,1.141e-08
0.55484,0.079644,1.0595e-08,0.9494,1,1,1,1,1,1,6.1009e-09,4.0933e-09,0.43483,1,2.4128e-07,0.38978,1,0.033279,5.2596e-08
0.77525,9.2768e-10,9.4589e-09,1,1,1,1,0.80593,1,1,1.9536e-09,1.4757e-09,0.2277,0.87372,9.2849e-08,0.56387,1,4.6031e-09,4.6479e-09
0.55412,0.41138,3.1742e-08,0.98944,1,1,1,1,1,1,1.792e-08,1.1929e-08,0.38646,0.9422,7.7618e-07,0.55053,0.97607,3.8162e-08,3.8252e-08
0.54573,2.2136e-08,2.9784e-08,0.96208,1,1,1,1,1,1,1.5269e-08,1.0643e-08,0.34364,1,6.3773e-07,0.46247,1,0.0092828,1.1957e-07
0.56726,0.066279,3.6126e-08,0.94659,1,1,1,1,1,1,2.0045e-08,1.3308e-08,0.3335,0.85659,8.8069e-07,0.557,0.99935,4.2745e-08,4.3351e-08
0.56131,0.23969,1.6248e-08,0.93268,1,1,1,1,1,1,9.2295e-09,6.1078e-09,0.35911,0.91223,3.9484e-07,0.50421,1,2.2381e-08,2.1948e-08
0.75436,1.4016e-09,1.4546e-08,1,1,1,1,1,1,1,2.9614e-09,2.2536e-09,0.32403,0.93305,1.385e-07,0.62807,0.96888,6.7406e-09,6.7598e-09
0.74911,1.3836e-09,1.3654e-08,1,1,1,1,0.18929,1,1,2.9515e-09,2.2338e-09,0.22336,1,1.2945e-07,0.4529,1,2.5101e-08,1.6157e-08
0.56291,0.31363,1.4058e-08,0.97172,1,1,1,1,1,1,7.7984e-09,5.1737e-09,0.3388,0.88036,3.4834e-07,0.55059,0.9819,1.6843e-08,1.6837e-08
0.55895,0.14102,1.4707e-08,0.97021,1,1,1,1,1,1,8.2423e-09,5.5466e-09,0.37843,0.87036,3.5518e-07,0.60172,0.97919,1.7529e-08,1.7677e-08
0.54921,0.05541,1.4338e-08,0.99303,1,1,1,1,1,1,8.1078e-09,5.4636e-09,0.41724,0.98911,3.4886e-07,0.5607,0.98967,1.7025e-08,1.7162e-08
0.57586,0.055702,4.0196e-08,1,1,1,1,1,1,1,2.1797e-08,1.4452e-08,0.36502,1,8.9379e-07,0.42974,1,0.004587,1.733e-07
0.74373,7.9313e-09,8.5023e-08,1,1,1,1,0.99997,1,1,1.668e-08,1.2632e-08,0.30108,0.92257,7.687e-07,0.59304,0.9871,3.8094e-08,3.8295e-08
0.55828,0.015026,4.3216e-08,0.96912,1,1,1,1,1,1,2.3528e-08,1.5578e-08,0.34617,0.84638,1.0589e-06,0.62889,0.99288,5.1564e-08,5.1755e-08
0.56273,0.32914,4.4206e-08,0.97125,1,1,1,1,1,1,2.5166e-08,1.674e-08,0.40083,0.91773,1.0753e-06,0.56755,0.99984,5.1815e-08,5.2288e-08
0.65298,5.3324e-09,4.8855e-08,1,1,1,1,1,1,1,1.0755e-08,8.1451e-09,0.35688,0.95141,4.9241e-07,0.55097,1,2.4912e-08,2.4935e-08
0.55858,0.31745,3.6745e-08,0.97009,1,1,1,1,1,1,2.0854e-08,1.392e-08,0.39129,0.94945,8.9472e-07,0.52895,0.98882,4.4148e-08,4.4269e-08
0.56524,0.099008,1.361e-08,0.99387,1,1,1,1,1,1,7.5451e-09,5.0236e-09,0.36389,0.9041,3.3378e-07,0.61911,0.98507,1.6187e-08,1.6257e-08
0.572,0.03777,3.699e-08,0.9565,1,1,1,1,1,1,2.0845e-08,1.4018e-08,0.4001,0.9224,9.0721e-07,0.58784,0.98266,4.4086e-08,4.4254e-08
0.65956,4.4955e-09,4.0627e-08,1,1,1,1,1,1,1,9.0542e-09,6.8225e-09,0.31205,1,4.0407e-07,0.46714,1,3.4872e-08,3.0462e-08
0.77978,3.0408e-09,3.1398e-08,1,1,1,1,0.49254,1,1,6.4257e-09,4.8556e-09,0.25119,0.8602,3.0511e-07,0.58088,0.98897,1.4943e-08,1.5014e-08
0.55378,0.1181,1.3968e-08,1,1,1,1,1,1,1,7.1593e-09,4.7228e-09,0.36073,0.85012,3.1037e-07,0.61836,0.95728,1.54e-08,1.5432e-08
0.71761,1.6077e-09,1.575e-08,1,1,1,1,0.82951,1,1,3.3302e-09,2.5073e-09,0.26691,0.86995,1.5601e-07,0.56568,0.98879,7.7367e-09,7.7625e-09
